departamento_nombre,provincia_id,provincia_nombre,ano,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos,departamento_nombre_normalizado,provincia_nombre_normalizado,fila_original,departamento_id_uta_2020,poblacion
ledesma,38,jujuy,2019,14,dengue,6,de 15 a 19 anos,2,ledesma,jujuy,171,38035,88774
ledesma,38,jujuy,2019,15,dengue,6,de 15 a 19 anos,4,ledesma,jujuy,172,38035,88774
ledesma,38,jujuy,2019,16,dengue,6,de 15 a 19 anos,6,ledesma,jujuy,173,38035,88774
ledesma,38,jujuy,2019,17,dengue,6,de 15 a 19 anos,8,ledesma,jujuy,174,38035,88774
ledesma,38,jujuy,2019,18,dengue,6,de 15 a 19 anos,7,ledesma,jujuy,175,38035,88774
ledesma,38,jujuy,2019,19,dengue,6,de 15 a 19 anos,16,ledesma,jujuy,176,38035,88774
ledesma,38,jujuy,2019,20,dengue,6,de 15 a 19 anos,12,ledesma,jujuy,177,38035,88774
ledesma,38,jujuy,2019,21,dengue,6,de 15 a 19 anos,5,ledesma,jujuy,178,38035,88774
ledesma,38,jujuy,2019,23,dengue,6,de 15 a 19 anos,2,ledesma,jujuy,179,38035,88774
ledesma,38,jujuy,2019,25,dengue,6,de 15 a 19 anos,1,ledesma,jujuy,180,38035,88774
ledesma,38,jujuy,2019,14,dengue,3,de 2 a 4 anos,3,ledesma,jujuy,181,38035,88774
ledesma,38,jujuy,2019,17,dengue,3,de 2 a 4 anos,2,ledesma,jujuy,182,38035,88774
ledesma,38,jujuy,2019,18,dengue,3,de 2 a 4 anos,2,ledesma,jujuy,183,38035,88774
ledesma,38,jujuy,2019,20,dengue,3,de 2 a 4 anos,1,ledesma,jujuy,184,38035,88774
ledesma,38,jujuy,2019,21,dengue,3,de 2 a 4 anos,1,ledesma,jujuy,185,38035,88774
ledesma,38,jujuy,2019,23,dengue,3,de 2 a 4 anos,1,ledesma,jujuy,186,38035,88774
ledesma,38,jujuy,2019,11,dengue,7,de 20 a 24 anos,1,ledesma,jujuy,187,38035,88774
ledesma,38,jujuy,2019,13,dengue,7,de 20 a 24 anos,1,ledesma,jujuy,188,38035,88774
ledesma,38,jujuy,2019,15,dengue,7,de 20 a 24 anos,6,ledesma,jujuy,189,38035,88774
ledesma,38,jujuy,2019,16,dengue,7,de 20 a 24 anos,6,ledesma,jujuy,190,38035,88774
ledesma,38,jujuy,2019,17,dengue,7,de 20 a 24 anos,6,ledesma,jujuy,191,38035,88774
ledesma,38,jujuy,2019,18,dengue,7,de 20 a 24 anos,5,ledesma,jujuy,192,38035,88774
ledesma,38,jujuy,2019,19,dengue,7,de 20 a 24 anos,6,ledesma,jujuy,193,38035,88774
ledesma,38,jujuy,2019,20,dengue,7,de 20 a 24 anos,9,ledesma,jujuy,194,38035,88774
ledesma,38,jujuy,2019,21,dengue,7,de 20 a 24 anos,4,ledesma,jujuy,195,38035,88774
ledesma,38,jujuy,2019,22,dengue,7,de 20 a 24 anos,2,ledesma,jujuy,196,38035,88774
ledesma,38,jujuy,2019,23,dengue,7,de 20 a 24 anos,3,ledesma,jujuy,197,38035,88774
ledesma,38,jujuy,2019,24,dengue,7,de 20 a 24 anos,1,ledesma,jujuy,198,38035,88774
ledesma,38,jujuy,2019,17,dengue,8,de 25 a 34 anos,1,ledesma,jujuy,199,38035,88774
ledesma,38,jujuy,2019,23,dengue,8,de 25 a 34 anos,1,ledesma,jujuy,200,38035,88774
ledesma,38,jujuy,2019,9,dengue,8,de 25 a 34 anos,1,ledesma,jujuy,201,38035,88774
ledesma,38,jujuy,2019,10,dengue,8,de 25 a 34 anos,5,ledesma,jujuy,202,38035,88774
ledesma,38,jujuy,2019,11,dengue,8,de 25 a 34 anos,4,ledesma,jujuy,203,38035,88774
ledesma,38,jujuy,2019,12,dengue,8,de 25 a 34 anos,3,ledesma,jujuy,204,38035,88774
ledesma,38,jujuy,2019,13,dengue,8,de 25 a 34 anos,3,ledesma,jujuy,205,38035,88774
ledesma,38,jujuy,2019,14,dengue,8,de 25 a 34 anos,6,ledesma,jujuy,206,38035,88774
ledesma,38,jujuy,2019,15,dengue,8,de 25 a 34 anos,8,ledesma,jujuy,207,38035,88774
ledesma,38,jujuy,2019,16,dengue,8,de 25 a 34 anos,10,ledesma,jujuy,208,38035,88774
ledesma,38,jujuy,2019,17,dengue,8,de 25 a 34 anos,10,ledesma,jujuy,209,38035,88774
ledesma,38,jujuy,2019,18,dengue,8,de 25 a 34 anos,14,ledesma,jujuy,210,38035,88774
ledesma,38,jujuy,2019,19,dengue,8,de 25 a 34 anos,17,ledesma,jujuy,211,38035,88774
ledesma,38,jujuy,2019,20,dengue,8,de 25 a 34 anos,15,ledesma,jujuy,212,38035,88774
ledesma,38,jujuy,2019,21,dengue,8,de 25 a 34 anos,8,ledesma,jujuy,213,38035,88774
