departamento_nombre,provincia_id,provincia_nombre,ano,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos,departamento_nombre_normalizado,provincia_nombre_normalizado,fila_original,departamento_id_uta_2020
chacabuco,22,buenos aires,2018,18,dengue,6,de 15 a 19 anos,3,chacabuco,chaco,776,6210
chacabuco,22,buenos aires,2018,18,dengue,7,de 20 a 24 anos,5,chacabuco,chaco,777,6210
chacabuco,22,buenos aires,2018,18,dengue,8,de 25 a 34 anos,1,chacabuco,chaco,778,6210
chacabuco,22,buenos aires,2018,18,dengue,9,de 35 a 44 anos,5,chacabuco,chaco,779,6210
chacabuco,22,buenos aires,2018,18,dengue,10,de 45 a 65 anos,4,chacabuco,chaco,780,6210
chacabuco,22,buenos aires,2018,18,dengue,11,mayores de 65 anos,8,chacabuco,chaco,781,6210
chacabuco,22,buenos aires,2018,19,dengue,5,de 10 a 14 anos,2,chacabuco,chaco,782,6210
chacabuco,22,buenos aires,2018,19,dengue,6,de 15 a 19 anos,5,chacabuco,chaco,783,6210
chacabuco,22,buenos aires,2018,19,dengue,7,de 20 a 24 anos,10,chacabuco,chaco,784,6210
chacabuco,22,buenos aires,2018,19,dengue,8,de 25 a 34 anos,5,chacabuco,chaco,785,6210
chacabuco,22,buenos aires,2018,19,dengue,9,de 35 a 44 anos,9,chacabuco,chaco,786,6210
chacabuco,22,buenos aires,2018,19,dengue,10,de 45 a 65 anos,3,chacabuco,chaco,787,6210
chacabuco,22,buenos aires,2018,19,dengue,11,mayores de 65 anos,5,chacabuco,chaco,788,6210
chacabuco,22,buenos aires,2018,20,dengue,3,de 2 a 4 anos,1,chacabuco,chaco,789,6210
chacabuco,22,buenos aires,2018,20,dengue,5,de 10 a 14 anos,4,chacabuco,chaco,790,6210
chacabuco,22,buenos aires,2018,20,dengue,6,de 15 a 19 anos,1,chacabuco,chaco,791,6210
chacabuco,22,buenos aires,2018,20,dengue,7,de 20 a 24 anos,2,chacabuco,chaco,792,6210
chacabuco,22,buenos aires,2018,20,dengue,8,de 25 a 34 anos,3,chacabuco,chaco,793,6210
chacabuco,22,buenos aires,2018,20,dengue,9,de 35 a 44 anos,1,chacabuco,chaco,794,6210
chacabuco,22,buenos aires,2018,20,dengue,10,de 45 a 65 anos,3,chacabuco,chaco,795,6210
chacabuco,22,buenos aires,2018,20,dengue,11,mayores de 65 anos,3,chacabuco,chaco,796,6210
chacabuco,22,buenos aires,2018,21,dengue,6,de 15 a 19 anos,1,chacabuco,chaco,797,6210
chacabuco,22,buenos aires,2018,21,dengue,7,de 20 a 24 anos,3,chacabuco,chaco,798,6210
chacabuco,22,buenos aires,2018,21,dengue,8,de 25 a 34 anos,1,chacabuco,chaco,799,6210
chacabuco,22,buenos aires,2018,21,dengue,9,de 35 a 44 anos,1,chacabuco,chaco,800,6210
chacabuco,22,buenos aires,2018,21,dengue,10,de 45 a 65 anos,2,chacabuco,chaco,801,6210
chacabuco,22,buenos aires,2018,21,dengue,11,mayores de 65 anos,2,chacabuco,chaco,802,6210
chacabuco,22,buenos aires,2018,22,dengue,6,de 15 a 19 anos,2,chacabuco,chaco,803,6210
chacabuco,22,buenos aires,2018,22,dengue,7,de 20 a 24 anos,2,chacabuco,chaco,804,6210
chacabuco,22,buenos aires,2018,22,dengue,11,mayores de 65 anos,1,chacabuco,chaco,805,6210
chacabuco,22,buenos aires,2018,23,dengue,7,de 20 a 24 anos,2,chacabuco,chaco,806,6210
chacabuco,22,buenos aires,2018,23,dengue,9,de 35 a 44 anos,1,chacabuco,chaco,807,6210
chacabuco,22,buenos aires,2018,23,dengue,10,de 45 a 65 anos,1,chacabuco,chaco,808,6210
castellanos,82,santa fe,2018,20,dengue,9,de 35 a 44 anos,1,castellanos,santa fe,809,82021
general obligado,82,santa fe,2018,19,dengue,8,de 25 a 34 anos,1,general obligado,santa fe,810,82049
general obligado,82,santa fe,2018,21,dengue,8,de 25 a 34 anos,1,general obligado,santa fe,811,82049
general obligado,82,santa fe,2018,22,dengue,9,de 35 a 44 anos,1,general obligado,santa fe,812,82049
general obligado,82,santa fe,2018,23,dengue,9,de 35 a 44 anos,1,general obligado,santa fe,813,82049
rosario,82,santa fe,2018,15,dengue,9,de 35 a 44 anos,1,rosario,santa fe,814,82084
rosario,82,santa fe,2018,18,dengue,10,de 45 a 65 anos,1,rosario,santa fe,815,82084
rosario,82,santa fe,2018,19,dengue,9,de 35 a 44 anos,1,rosario,santa fe,816,82084
rosario,82,santa fe,2018,50,dengue,11,mayores de 65 anos,1,rosario,santa fe,817,82084
san lorenzo,22,chaco,2018,19,dengue,9,de 35 a 44 anos,1,san lorenzo,chaco,818,22147
banda,86,santiago del estero,2018,5,dengue,7,de 20 a 24 anos,1,banda,santiago del estero,819,86035
banda,86,santiago del estero,2018,15,dengue,4,de 5 a 9 anos,1,banda,santiago del estero,820,86035
banda,86,santiago del estero,2018,16,dengue,1,posneonato 29 hasta 365 dias,1,banda,santiago del estero,821,86035
banda,86,santiago del estero,2018,17,dengue,7,de 20 a 24 anos,1,banda,santiago del estero,822,86035
banda,86,santiago del estero,2018,17,dengue,7,de 20 a 24 anos,1,banda,santiago del estero,823,86035
banda,86,santiago del estero,2018,18,dengue,3,de 2 a 4 anos,1,banda,santiago del estero,824,86035
santiago del estero capital,86,santiago del estero,2018,5,dengue,9,de 35 a 44 anos,1,santiago del estero capital,santiago del estero,825,86049
santiago del estero capital,86,santiago del estero,2018,5,dengue,11,mayores de 65 anos,1,santiago del estero capital,santiago del estero,826,86049
santiago del estero capital,86,santiago del estero,2018,14,dengue,10,de 45 a 65 anos,1,santiago del estero capital,santiago del estero,827,86049
santiago del estero capital,86,santiago del estero,2018,15,dengue,7,de 20 a 24 anos,1,santiago del estero capital,santiago del estero,828,86049
santiago del estero capital,86,santiago del estero,2018,15,dengue,9,de 35 a 44 anos,1,santiago del estero capital,santiago del estero,829,86049
santiago del estero capital,86,santiago del estero,2018,15,dengue,10,de 45 a 65 anos,1,santiago del estero capital,santiago del estero,830,86049
santiago del estero capital,86,santiago del estero,2018,15,dengue,11,mayores de 65 anos,3,santiago del estero capital,santiago del estero,831,86049
santiago del estero capital,86,santiago del estero,2018,16,dengue,1,posneonato 29 hasta 365 dias,1,santiago del estero capital,santiago del estero,832,86049
santiago del estero capital,86,santiago del estero,2018,16,dengue,4,de 5 a 9 anos,1,santiago del estero capital,santiago del estero,833,86049
santiago del estero capital,86,santiago del estero,2018,16,dengue,5,de 10 a 14 anos,1,santiago del estero capital,santiago del estero,834,86049
santiago del estero capital,86,santiago del estero,2018,16,dengue,6,de 15 a 19 anos,2,santiago del estero capital,santiago del estero,835,86049
santiago del estero capital,86,santiago del estero,2018,16,dengue,7,de 20 a 24 anos,10,santiago del estero capital,santiago del estero,836,86049
santiago del estero capital,86,santiago del estero,2018,16,dengue,9,de 35 a 44 anos,7,santiago del estero capital,santiago del estero,837,86049
santiago del estero capital,86,santiago del estero,2018,16,dengue,10,de 45 a 65 anos,2,santiago del estero capital,santiago del estero,838,86049
santiago del estero capital,86,santiago del estero,2018,16,dengue,11,mayores de 65 anos,8,santiago del estero capital,santiago del estero,839,86049
santiago del estero capital,86,santiago del estero,2018,16,dengue,11,mayores de 65 anos,1,santiago del estero capital,santiago del estero,840,86049
santiago del estero capital,86,santiago del estero,2018,16,dengue,11,mayores de 65 anos,1,santiago del estero capital,santiago del estero,841,86049
santiago del estero capital,86,santiago del estero,2018,17,dengue,1,posneonato 29 hasta 365 dias,1,santiago del estero capital,santiago del estero,842,86049
santiago del estero capital,86,santiago del estero,2018,17,dengue,3,de 2 a 4 anos,1,santiago del estero capital,santiago del estero,843,86049
santiago del estero capital,86,santiago del estero,2018,17,dengue,4,de 5 a 9 anos,4,santiago del estero capital,santiago del estero,844,86049
santiago del estero capital,86,santiago del estero,2018,17,dengue,5,de 10 a 14 anos,4,santiago del estero capital,santiago del estero,845,86049
santiago del estero capital,86,santiago del estero,2018,17,dengue,6,de 15 a 19 anos,6,santiago del estero capital,santiago del estero,846,86049
santiago del estero capital,86,santiago del estero,2018,17,dengue,7,de 20 a 24 anos,2,santiago del estero capital,santiago del estero,847,86049
santiago del estero capital,86,santiago del estero,2018,17,dengue,7,de 20 a 24 anos,5,santiago del estero capital,santiago del estero,848,86049
santiago del estero capital,86,santiago del estero,2018,17,dengue,8,de 25 a 34 anos,2,santiago del estero capital,santiago del estero,849,86049
santiago del estero capital,86,santiago del estero,2018,17,dengue,9,de 35 a 44 anos,3,santiago del estero capital,santiago del estero,850,86049
santiago del estero capital,86,santiago del estero,2018,17,dengue,10,de 45 a 65 anos,3,santiago del estero capital,santiago del estero,851,86049
santiago del estero capital,86,santiago del estero,2018,17,dengue,11,mayores de 65 anos,2,santiago del estero capital,santiago del estero,852,86049
santiago del estero capital,86,santiago del estero,2018,17,dengue,11,mayores de 65 anos,1,santiago del estero capital,santiago del estero,853,86049
santiago del estero capital,86,santiago del estero,2018,18,dengue,4,de 5 a 9 anos,2,santiago del estero capital,santiago del estero,854,86049
santiago del estero capital,86,santiago del estero,2018,18,dengue,5,de 10 a 14 anos,5,santiago del estero capital,santiago del estero,855,86049
santiago del estero capital,86,santiago del estero,2018,18,dengue,6,de 15 a 19 anos,6,santiago del estero capital,santiago del estero,856,86049
santiago del estero capital,86,santiago del estero,2018,18,dengue,7,de 20 a 24 anos,1,santiago del estero capital,santiago del estero,857,86049
santiago del estero capital,86,santiago del estero,2018,18,dengue,8,de 25 a 34 anos,1,santiago del estero capital,santiago del estero,858,86049
santiago del estero capital,86,santiago del estero,2018,18,dengue,9,de 35 a 44 anos,2,santiago del estero capital,santiago del estero,859,86049
santiago del estero capital,86,santiago del estero,2018,18,dengue,11,mayores de 65 anos,1,santiago del estero capital,santiago del estero,860,86049
santiago del estero capital,86,santiago del estero,2018,20,dengue,11,mayores de 65 anos,1,santiago del estero capital,santiago del estero,861,86049
santiago del estero capital,86,santiago del estero,2018,21,dengue,3,de 2 a 4 anos,1,santiago del estero capital,santiago del estero,862,86049
santiago del estero capital,86,santiago del estero,2018,21,dengue,5,de 10 a 14 anos,2,santiago del estero capital,santiago del estero,863,86049
santiago del estero capital,86,santiago del estero,2018,21,dengue,6,de 15 a 19 anos,2,santiago del estero capital,santiago del estero,864,86049
santiago del estero capital,86,santiago del estero,2018,21,dengue,7,de 20 a 24 anos,1,santiago del estero capital,santiago del estero,865,86049
santiago del estero capital,86,santiago del estero,2018,21,dengue,8,de 25 a 34 anos,1,santiago del estero capital,santiago del estero,866,86049
santiago del estero capital,86,santiago del estero,2018,21,dengue,9,de 35 a 44 anos,1,santiago del estero capital,santiago del estero,867,86049
santiago del estero capital,86,santiago del estero,2018,21,dengue,11,mayores de 65 anos,3,santiago del estero capital,santiago del estero,868,86049
rio hondo,86,santiago del estero,2018,18,dengue,4,de 5 a 9 anos,1,rio hondo,santiago del estero,870,86147
rio hondo,86,santiago del estero,2018,20,dengue,10,de 45 a 65 anos,1,rio hondo,santiago del estero,871,86147
rio hondo,86,santiago del estero,2018,21,dengue,1,posneonato 29 hasta 365 dias,1,rio hondo,santiago del estero,872,86147
chicligasta,90,tucuman,2018,14,dengue,10,de 45 a 65 anos,1,chicligasta,tucuman,873,90021
cordoba capital,14,cordoba,2018,12,dengue,7,de 20 a 24 anos,1,cordoba capital,cordoba,874,14014
cordoba capital,14,cordoba,2018,12,dengue,9,de 35 a 44 anos,2,cordoba capital,cordoba,875,14014
cordoba capital,14,cordoba,2018,13,dengue,7,de 20 a 24 anos,1,cordoba capital,cordoba,876,14014
cordoba capital,14,cordoba,2018,13,dengue,9,de 35 a 44 anos,1,cordoba capital,cordoba,877,14014
cordoba capital,14,cordoba,2018,13,dengue,10,de 45 a 65 anos,1,cordoba capital,cordoba,878,14014
cordoba capital,14,cordoba,2018,13,dengue,11,mayores de 65 anos,1,cordoba capital,cordoba,879,14014
cordoba capital,14,cordoba,2018,15,dengue,7,de 20 a 24 anos,1,cordoba capital,cordoba,880,14014
cordoba capital,14,cordoba,2018,16,dengue,10,de 45 a 65 anos,1,cordoba capital,cordoba,881,14014
cordoba capital,14,cordoba,2018,16,dengue,11,mayores de 65 anos,1,cordoba capital,cordoba,882,14014
cordoba capital,14,cordoba,2018,17,dengue,11,mayores de 65 anos,1,cordoba capital,cordoba,883,14014
yerba buena,90,tucuman,2018,20,dengue,6,de 15 a 19 anos,1,yerba buena,tucuman,884,90119
la matanza,6,buenos aires,2018,11,enfermedad por virus del zika,11,mayores de 65 anos,1,la matanza,buenos aires,885,6427
salta capital,66,salta,2018,23,enfermedad por virus del zika,10,de 45 a 65 anos,1,salta capital,salta,886,66028
general jose de san martin,66,salta,2018,10,enfermedad por virus del zika,10,de 45 a 65 anos,1,general jose de san martin,salta,887,66056
general jose de san martin,66,salta,2018,11,enfermedad por virus del zika,9,de 35 a 44 anos,1,general jose de san martin,salta,888,66056
general jose de san martin,66,salta,2018,12,enfermedad por virus del zika,8,de 25 a 34 anos,1,general jose de san martin,salta,889,66056
general jose de san martin,66,salta,2018,12,enfermedad por virus del zika,2,de 13 a 24 meses,1,general jose de san martin,salta,890,66056
general jose de san martin,66,salta,2018,14,enfermedad por virus del zika,9,de 35 a 44 anos,2,general jose de san martin,salta,891,66056
general jose de san martin,66,salta,2018,15,enfermedad por virus del zika,9,de 35 a 44 anos,1,general jose de san martin,salta,892,66056
general jose de san martin,66,salta,2018,15,enfermedad por virus del zika,10,de 45 a 65 anos,1,general jose de san martin,salta,893,66056
general jose de san martin,66,salta,2018,16,enfermedad por virus del zika,9,de 35 a 44 anos,1,general jose de san martin,salta,894,66056
general jose de san martin,66,salta,2018,16,enfermedad por virus del zika,10,de 45 a 65 anos,1,general jose de san martin,salta,895,66056
general jose de san martin,66,salta,2018,19,enfermedad por virus del zika,1,posneonato 29 hasta 365 dias,1,general jose de san martin,salta,896,66056
general jose de san martin,66,salta,2018,19,enfermedad por virus del zika,8,de 25 a 34 anos,1,general jose de san martin,salta,897,66056
general jose de san martin,66,salta,2018,19,enfermedad por virus del zika,10,de 45 a 65 anos,1,general jose de san martin,salta,898,66056
general jose de san martin,66,salta,2018,20,enfermedad por virus del zika,3,de 2 a 4 anos,1,general jose de san martin,salta,899,66056
general jose de san martin,66,salta,2018,20,enfermedad por virus del zika,4,de 5 a 9 anos,1,general jose de san martin,salta,900,66056
general jose de san martin,66,salta,2018,20,enfermedad por virus del zika,9,de 35 a 44 anos,1,general jose de san martin,salta,901,66056
general jose de san martin,66,salta,2018,21,enfermedad por virus del zika,5,de 10 a 14 anos,1,general jose de san martin,salta,902,66056
general jose de san martin,66,salta,2018,22,enfermedad por virus del zika,7,de 20 a 24 anos,1,general jose de san martin,salta,903,66056
general jose de san martin,66,salta,2018,22,enfermedad por virus del zika,10,de 45 a 65 anos,1,general jose de san martin,salta,904,66056
general jose de san martin,66,salta,2018,22,enfermedad por virus del zika,11,mayores de 65 anos,1,general jose de san martin,salta,905,66056
oran,66,salta,2018,18,enfermedad por virus del zika,7,de 20 a 24 anos,1,oran,salta,906,66126
oran,66,salta,2018,18,enfermedad por virus del zika,9,de 35 a 44 anos,1,oran,salta,907,66126
oran,66,salta,2018,19,enfermedad por virus del zika,7,de 20 a 24 anos,2,oran,salta,908,66126
oran,66,salta,2018,19,enfermedad por virus del zika,8,de 25 a 34 anos,1,oran,salta,909,66126
oran,66,salta,2018,19,enfermedad por virus del zika,9,de 35 a 44 anos,2,oran,salta,910,66126
oran,66,salta,2018,20,enfermedad por virus del zika,5,de 10 a 14 anos,1,oran,salta,911,66126
oran,66,salta,2018,20,enfermedad por virus del zika,7,de 20 a 24 anos,1,oran,salta,912,66126
oran,66,salta,2018,20,enfermedad por virus del zika,8,de 25 a 34 anos,1,oran,salta,913,66126
oran,66,salta,2018,20,enfermedad por virus del zika,11,mayores de 65 anos,1,oran,salta,914,66126
oran,66,salta,2018,21,enfermedad por virus del zika,9,de 35 a 44 anos,1,oran,salta,915,66126
oran,66,salta,2018,22,enfermedad por virus del zika,6,de 15 a 19 anos,1,oran,salta,916,66126
oran,66,salta,2018,23,enfermedad por virus del zika,7,de 20 a 24 anos,1,oran,salta,917,66126
oran,66,salta,2018,23,enfermedad por virus del zika,9,de 35 a 44 anos,1,oran,salta,918,66126
