departamento_nombre,provincia_id,provincia_nombre,ano,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos,departamento_nombre_normalizado,provincia_nombre_normalizado,fila_original,departamento_id_uta_2020,poblacion
san fernando,22,chaco,2023,40,dengue,8,de 25 a 34 anos,3,san fernando,chaco,15307,22140,454478
canuelas,6,buenos aires,2023,41,dengue,9,de 35 a 44 anos,1,canuelas,buenos aires,15308,6134,65888
sargento cabral,22,chaco,2023,41,dengue,9,de 35 a 44 anos,3,sargento cabral,chaco,15309,22154,18369
formosa,34,formosa,2023,41,dengue,6,de 15 a 19 anos,5,formosa,formosa,15310,34014,278654
san fernando,22,chaco,2023,41,dengue,6,de 15 a 19 anos,4,san fernando,chaco,15311,22140,454478
general guemes,22,chaco,2023,41,dengue,6,de 15 a 19 anos,1,general guemes,chaco,15313,22063,79891
formosa,34,formosa,2023,41,dengue,10,de 45 a 65 anos,17,formosa,formosa,15314,34014,278654
pirane,34,formosa,2023,41,dengue,9,de 35 a 44 anos,1,pirane,formosa,15315,34056,70514
comandante fernandez,22,chaco,2023,41,dengue,7,de 20 a 24 anos,2,comandante fernandez,chaco,15316,22021,118660
misiones capital,54,misiones,2023,41,dengue,11,mayores de 65 anos,1,misiones capital,misiones,15317,54028,383246
pilcomayo,34,formosa,2023,41,dengue,6,de 15 a 19 anos,1,pilcomayo,formosa,15318,34049,99211
formosa,34,formosa,2023,41,dengue,9,de 35 a 44 anos,19,formosa,formosa,15319,34014,278654
libertador general san martin,22,san luis,2023,41,dengue,4,de 5 a 9 anos,2,libertador general san martin,chaco,15320,74063,4253
pilcomayo,34,formosa,2023,41,dengue,7,de 20 a 24 anos,1,pilcomayo,formosa,15321,34049,99211
25 de mayo,22,misiones,2023,41,dengue,9,de 35 a 44 anos,1,25 de mayo,chaco,15322,54119,29131
o higgins,22,chaco,2023,41,dengue,11,mayores de 65 anos,2,o higgins,chaco,15323,22112,22092
sargento cabral,22,chaco,2023,41,dengue,11,mayores de 65 anos,1,sargento cabral,chaco,15324,22154,18369
sargento cabral,22,chaco,2023,41,dengue,11,mayores de 65 anos,1,sargento cabral,chaco,15325,22154,18369
comuna 2,2,ciudad de buenos aires,2023,41,dengue,9,de 35 a 44 anos,1,comuna 2,ciudad de buenos aires,15326,2002,149328
quitilipi,22,chaco,2023,41,dengue,11,mayores de 65 anos,1,quitilipi,chaco,15327,22133,39773
general guemes,22,chaco,2023,41,dengue,9,de 35 a 44 anos,2,general guemes,chaco,15329,22063,79891
pilcomayo,34,formosa,2023,41,dengue,11,mayores de 65 anos,3,pilcomayo,formosa,15330,34049,99211
comandante fernandez,22,chaco,2023,41,dengue,5,de 10 a 14 anos,1,comandante fernandez,chaco,15331,22021,118660
san fernando,22,chaco,2023,41,dengue,11,mayores de 65 anos,3,san fernando,chaco,15332,22140,454478
libertador general san martin,22,san luis,2023,41,dengue,10,de 45 a 65 anos,1,libertador general san martin,chaco,15333,74063,4253
comandante fernandez,22,chaco,2023,41,dengue,11,mayores de 65 anos,3,comandante fernandez,chaco,15334,22021,118660
formosa,34,formosa,2023,41,dengue,7,de 20 a 24 anos,3,formosa,formosa,15335,34014,278654
libertador general san martin,22,san luis,2023,41,dengue,8,de 25 a 34 anos,1,libertador general san martin,chaco,15336,74063,4253
pirane,34,formosa,2023,41,dengue,10,de 45 a 65 anos,1,pirane,formosa,15337,34056,70514
general guemes,22,chaco,2023,41,dengue,11,mayores de 65 anos,1,general guemes,chaco,15338,22063,79891
quitilipi,22,chaco,2023,41,dengue,8,de 25 a 34 anos,1,quitilipi,chaco,15339,22133,39773
pirane,34,formosa,2023,41,dengue,11,mayores de 65 anos,1,pirane,formosa,15340,34056,70514
formosa,34,formosa,2023,41,dengue,8,de 25 a 34 anos,10,formosa,formosa,15341,34014,278654
25 de mayo,22,misiones,2023,41,dengue,11,mayores de 65 anos,2,25 de mayo,chaco,15342,54119,29131
corrientes capital,18,corrientes,2023,41,dengue,11,mayores de 65 anos,3,corrientes capital,corrientes,15343,18021,422722
pirane,34,formosa,2023,41,dengue,7,de 20 a 24 anos,1,pirane,formosa,15344,34056,70514
9 de julio,82,santa fe,2023,41,dengue,8,de 25 a 34 anos,1,9 de julio,santa fe,15345,82077,34502
corrientes capital,18,corrientes,2023,41,dengue,10,de 45 a 65 anos,3,corrientes capital,corrientes,15346,18021,422722
san luis del palmar,18,corrientes,2023,41,dengue,8,de 25 a 34 anos,1,san luis del palmar,corrientes,15347,18140,20435
independencia,22,la rioja,2023,41,dengue,11,mayores de 65 anos,1,independencia,chaco,15348,46105,2614
25 de mayo,22,misiones,2023,41,dengue,6,de 15 a 19 anos,2,25 de mayo,chaco,15349,54119,29131
san fernando,22,chaco,2023,41,dengue,8,de 25 a 34 anos,4,san fernando,chaco,15350,22140,454478
san fernando,22,chaco,2023,41,dengue,10,de 45 a 65 anos,6,san fernando,chaco,15351,22140,454478
25 de mayo,22,misiones,2023,41,dengue,8,de 25 a 34 anos,2,25 de mayo,chaco,15352,54119,29131
corrientes capital,18,corrientes,2023,41,dengue,7,de 20 a 24 anos,1,corrientes capital,corrientes,15353,18021,422722
patino,34,formosa,2023,41,dengue,6,de 15 a 19 anos,1,patino,formosa,15354,34035,78445
independencia,22,la rioja,2023,41,dengue,9,de 35 a 44 anos,1,independencia,chaco,15355,46105,2614
comandante fernandez,22,chaco,2023,41,dengue,11,mayores de 65 anos,1,comandante fernandez,chaco,15356,22021,118660
o higgins,22,chaco,2023,41,dengue,10,de 45 a 65 anos,1,o higgins,chaco,15357,22112,22092
formosa,34,formosa,2023,41,dengue,5,de 10 a 14 anos,3,formosa,formosa,15358,34014,278654
san fernando,22,chaco,2023,41,dengue,5,de 10 a 14 anos,1,san fernando,chaco,15359,22140,454478
guaymallen,50,mendoza,2023,41,dengue,7,de 20 a 24 anos,1,guaymallen,mendoza,15360,50028,344264
quitilipi,22,chaco,2023,41,dengue,6,de 15 a 19 anos,1,quitilipi,chaco,15361,22133,39773
pilagas,34,formosa,2023,41,dengue,11,mayores de 65 anos,1,pilagas,formosa,15362,34042,20899
san fernando,22,chaco,2023,41,dengue,9,de 35 a 44 anos,5,san fernando,chaco,15363,22140,454478
san fernando,22,chaco,2023,41,dengue,11,mayores de 65 anos,5,san fernando,chaco,15364,22140,454478
quitilipi,22,chaco,2023,41,dengue,9,de 35 a 44 anos,1,quitilipi,chaco,15365,22133,39773
o higgins,22,chaco,2023,41,dengue,9,de 35 a 44 anos,2,o higgins,chaco,15366,22112,22092
libertador general san martin,22,san luis,2023,41,dengue,6,de 15 a 19 anos,3,libertador general san martin,chaco,15367,74063,4253
misiones capital,54,misiones,2023,41,dengue,9,de 35 a 44 anos,1,misiones capital,misiones,15368,54028,383246
lomas de zamora,6,buenos aires,2023,41,dengue,9,de 35 a 44 anos,1,lomas de zamora,buenos aires,15369,6490,655122
independencia,22,la rioja,2023,41,dengue,11,mayores de 65 anos,1,independencia,chaco,15370,46105,2614
12 de octubre,22,chaco,2023,41,dengue,10,de 45 a 65 anos,1,12 de octubre,chaco,15371,22036,27285
patino,34,formosa,2023,41,dengue,11,mayores de 65 anos,2,patino,formosa,15372,34035,78445
patino,34,formosa,2023,41,dengue,9,de 35 a 44 anos,1,patino,formosa,15373,34035,78445
independencia,22,la rioja,2023,41,dengue,5,de 10 a 14 anos,1,independencia,chaco,15374,46105,2614
laishi,34,formosa,2023,41,dengue,10,de 45 a 65 anos,1,laishi,formosa,15375,34021,19333
general guemes,22,chaco,2023,41,dengue,7,de 20 a 24 anos,1,general guemes,chaco,15376,22063,79891
misiones capital,54,misiones,2023,41,dengue,7,de 20 a 24 anos,2,misiones capital,misiones,15377,54028,383246
comandante fernandez,22,chaco,2023,41,dengue,10,de 45 a 65 anos,1,comandante fernandez,chaco,15378,22021,118660
pilagas,34,formosa,2023,41,dengue,11,mayores de 65 anos,1,pilagas,formosa,15379,34042,20899
patino,34,formosa,2023,41,dengue,11,mayores de 65 anos,10,patino,formosa,15380,34035,78445
quitilipi,22,chaco,2023,41,dengue,11,mayores de 65 anos,2,quitilipi,chaco,15381,22133,39773
libertador general san martin,22,san luis,2023,41,dengue,9,de 35 a 44 anos,2,libertador general san martin,chaco,15382,74063,4253
figueroa,86,santiago del estero,2023,41,dengue,8,de 25 a 34 anos,1,figueroa,santiago del estero,15384,86070,18687
libertador general san martin,22,san luis,2023,41,dengue,7,de 20 a 24 anos,3,libertador general san martin,chaco,15385,74063,4253
cordoba capital,14,cordoba,2023,41,dengue,11,mayores de 65 anos,1,cordoba capital,cordoba,15386,14014,1474541
san fernando,22,chaco,2023,41,dengue,7,de 20 a 24 anos,4,san fernando,chaco,15387,22140,454478
formosa,34,formosa,2023,41,dengue,11,mayores de 65 anos,6,formosa,formosa,15388,34014,278654
pilagas,34,formosa,2023,41,dengue,6,de 15 a 19 anos,2,pilagas,formosa,15389,34042,20899
patino,34,formosa,2023,41,dengue,8,de 25 a 34 anos,2,patino,formosa,15390,34035,78445
quitilipi,22,chaco,2023,41,dengue,10,de 45 a 65 anos,2,quitilipi,chaco,15391,22133,39773
formosa,34,formosa,2023,41,dengue,11,mayores de 65 anos,30,formosa,formosa,15392,34014,278654
quitilipi,22,chaco,2023,41,dengue,7,de 20 a 24 anos,2,quitilipi,chaco,15393,22133,39773
patino,34,formosa,2023,41,dengue,7,de 20 a 24 anos,3,patino,formosa,15394,34035,78445
patino,34,formosa,2023,41,dengue,5,de 10 a 14 anos,2,patino,formosa,15395,34035,78445
pilagas,34,formosa,2023,41,dengue,10,de 45 a 65 anos,2,pilagas,formosa,15396,34042,20899
o higgins,22,chaco,2023,41,dengue,8,de 25 a 34 anos,1,o higgins,chaco,15397,22112,22092
maipu,22,buenos aires,2023,41,dengue,6,de 15 a 19 anos,1,maipu,chaco,15398,6511,10435
patino,34,formosa,2023,41,dengue,10,de 45 a 65 anos,3,patino,formosa,15399,34035,78445
25 de mayo,22,misiones,2023,41,dengue,7,de 20 a 24 anos,1,25 de mayo,chaco,15400,54119,29131
san luis del palmar,18,corrientes,2023,41,dengue,11,mayores de 65 anos,1,san luis del palmar,corrientes,15401,18140,20435
general guemes,22,chaco,2023,41,dengue,10,de 45 a 65 anos,1,general guemes,chaco,15402,22063,79891
general guemes,22,chaco,2023,41,dengue,11,mayores de 65 anos,4,general guemes,chaco,15403,22063,79891
laishi,34,formosa,2023,41,dengue,11,mayores de 65 anos,1,laishi,formosa,15404,34021,19333
libertador general san martin,22,san luis,2023,41,dengue,5,de 10 a 14 anos,1,libertador general san martin,chaco,15405,74063,4253
comandante fernandez,22,chaco,2023,42,dengue,7,de 20 a 24 anos,2,comandante fernandez,chaco,15406,22021,118660
corrientes capital,18,corrientes,2023,42,dengue,9,de 35 a 44 anos,1,corrientes capital,corrientes,15407,18021,422722
comandante fernandez,22,chaco,2023,42,dengue,11,mayores de 65 anos,1,comandante fernandez,chaco,15408,22021,118660
rosario,82,santa fe,2023,42,dengue,11,mayores de 65 anos,1,rosario,santa fe,15409,82084,1310461
quitilipi,22,chaco,2023,42,dengue,11,mayores de 65 anos,1,quitilipi,chaco,15410,22133,39773
san fernando,22,chaco,2023,42,dengue,8,de 25 a 34 anos,3,san fernando,chaco,15411,22140,454478
pilcomayo,34,formosa,2023,42,dengue,7,de 20 a 24 anos,3,pilcomayo,formosa,15412,34049,99211
comandante fernandez,22,chaco,2023,42,dengue,6,de 15 a 19 anos,1,comandante fernandez,chaco,15413,22021,118660
florencio varela,6,buenos aires,2023,42,dengue,11,mayores de 65 anos,1,florencio varela,buenos aires,15414,6274,541606
independencia,22,la rioja,2023,42,dengue,9,de 35 a 44 anos,1,independencia,chaco,15415,46105,2614
pirane,34,formosa,2023,42,dengue,9,de 35 a 44 anos,2,pirane,formosa,15416,34056,70514
mayor luis j fontana,22,chaco,2023,42,dengue,8,de 25 a 34 anos,1,mayor luis j fontana,chaco,15417,22098,61036
san fernando,22,chaco,2023,42,dengue,9,de 35 a 44 anos,7,san fernando,chaco,15418,22140,454478
pirane,34,formosa,2023,42,dengue,5,de 10 a 14 anos,1,pirane,formosa,15419,34056,70514
independencia,22,la rioja,2023,42,dengue,6,de 15 a 19 anos,1,independencia,chaco,15420,46105,2614
quitilipi,22,chaco,2023,42,dengue,7,de 20 a 24 anos,1,quitilipi,chaco,15421,22133,39773
general donovan,22,chaco,2023,42,dengue,9,de 35 a 44 anos,1,general donovan,chaco,15422,22056,14440
general guemes,22,chaco,2023,42,dengue,5,de 10 a 14 anos,1,general guemes,chaco,15423,22063,79891
sargento cabral,22,chaco,2023,42,dengue,8,de 25 a 34 anos,5,sargento cabral,chaco,15424,22154,18369
patino,34,formosa,2023,42,dengue,6,de 15 a 19 anos,3,patino,formosa,15425,34035,78445
general guemes,22,chaco,2023,42,dengue,6,de 15 a 19 anos,2,general guemes,chaco,15426,22063,79891
independencia,22,la rioja,2023,42,dengue,11,mayores de 65 anos,3,independencia,chaco,15427,46105,2614
maipu,22,buenos aires,2023,42,dengue,11,mayores de 65 anos,1,maipu,chaco,15428,6511,10435
bermejo,22,formosa,2023,42,dengue,11,mayores de 65 anos,2,bermejo,chaco,15429,34007,16718
general guemes,22,chaco,2023,42,dengue,10,de 45 a 65 anos,4,general guemes,chaco,15430,22063,79891
iguazu,54,misiones,2023,42,dengue,9,de 35 a 44 anos,1,iguazu,misiones,15431,54063,104465
bermejo,34,formosa,2023,42,dengue,6,de 15 a 19 anos,1,bermejo,formosa,15432,34007,16718
25 de mayo,22,misiones,2023,42,dengue,5,de 10 a 14 anos,3,25 de mayo,chaco,15433,54119,29131
25 de mayo,22,misiones,2023,42,dengue,9,de 35 a 44 anos,4,25 de mayo,chaco,15434,54119,29131
rosario,82,santa fe,2023,42,dengue,9,de 35 a 44 anos,1,rosario,santa fe,15435,82084,1310461
pilcomayo,34,formosa,2023,42,dengue,8,de 25 a 34 anos,3,pilcomayo,formosa,15437,34049,99211
formosa,34,formosa,2023,42,dengue,7,de 20 a 24 anos,7,formosa,formosa,15438,34014,278654
corrientes capital,18,corrientes,2023,42,dengue,7,de 20 a 24 anos,1,corrientes capital,corrientes,15439,18021,422722
25 de mayo,22,misiones,2023,42,dengue,11,mayores de 65 anos,14,25 de mayo,chaco,15440,54119,29131
patino,34,formosa,2023,42,dengue,11,mayores de 65 anos,10,patino,formosa,15441,34035,78445
salta capital,66,salta,2023,42,dengue,11,mayores de 65 anos,1,salta capital,salta,15442,66028,654756
pilcomayo,34,formosa,2023,42,dengue,11,mayores de 65 anos,4,pilcomayo,formosa,15443,34049,99211
quilmes,6,buenos aires,2023,42,dengue,9,de 35 a 44 anos,1,quilmes,buenos aires,15444,6658,686466
quitilipi,22,chaco,2023,42,dengue,6,de 15 a 19 anos,1,quitilipi,chaco,15445,22133,39773
san fernando,22,chaco,2023,42,dengue,6,de 15 a 19 anos,2,san fernando,chaco,15446,22140,454478
sargento cabral,22,chaco,2023,42,dengue,6,de 15 a 19 anos,1,sargento cabral,chaco,15447,22154,18369
formosa,34,formosa,2023,42,dengue,11,mayores de 65 anos,13,formosa,formosa,15448,34014,278654
san fernando,22,chaco,2023,42,dengue,11,mayores de 65 anos,5,san fernando,chaco,15449,22140,454478
25 de mayo,22,misiones,2023,42,dengue,8,de 25 a 34 anos,1,25 de mayo,chaco,15450,54119,29131
san fernando,22,chaco,2023,42,dengue,11,mayores de 65 anos,2,san fernando,chaco,15451,22140,454478
corrientes capital,18,corrientes,2023,42,dengue,10,de 45 a 65 anos,1,corrientes capital,corrientes,15452,18021,422722
pilagas,34,formosa,2023,42,dengue,7,de 20 a 24 anos,1,pilagas,formosa,15453,34042,20899
formosa,34,formosa,2023,42,dengue,10,de 45 a 65 anos,16,formosa,formosa,15454,34014,278654
laishi,34,formosa,2023,42,dengue,10,de 45 a 65 anos,1,laishi,formosa,15455,34021,19333
sargento cabral,22,chaco,2023,42,dengue,11,mayores de 65 anos,4,sargento cabral,chaco,15456,22154,18369
pilcomayo,34,formosa,2023,42,dengue,10,de 45 a 65 anos,3,pilcomayo,formosa,15457,34049,99211
sargento cabral,22,chaco,2023,42,dengue,9,de 35 a 44 anos,3,sargento cabral,chaco,15458,22154,18369
formosa,34,formosa,2023,42,dengue,6,de 15 a 19 anos,5,formosa,formosa,15459,34014,278654
sargento cabral,22,chaco,2023,42,dengue,7,de 20 a 24 anos,1,sargento cabral,chaco,15460,22154,18369
sargento cabral,22,chaco,2023,42,dengue,5,de 10 a 14 anos,1,sargento cabral,chaco,15461,22154,18369
pirane,34,formosa,2023,42,dengue,10,de 45 a 65 anos,2,pirane,formosa,15462,34056,70514
maipu,22,buenos aires,2023,42,dengue,9,de 35 a 44 anos,1,maipu,chaco,15463,6511,10435
rosario,82,santa fe,2023,42,dengue,10,de 45 a 65 anos,1,rosario,santa fe,15464,82084,1310461
patino,34,formosa,2023,42,dengue,5,de 10 a 14 anos,3,patino,formosa,15465,34035,78445
pilagas,34,formosa,2023,42,dengue,11,mayores de 65 anos,1,pilagas,formosa,15467,34042,20899
general guemes,22,chaco,2023,42,dengue,7,de 20 a 24 anos,2,general guemes,chaco,15468,22063,79891
quitilipi,22,chaco,2023,42,dengue,11,mayores de 65 anos,1,quitilipi,chaco,15469,22133,39773
pilcomayo,34,formosa,2023,42,dengue,11,mayores de 65 anos,2,pilcomayo,formosa,15470,34049,99211
libertador general san martin,22,san luis,2023,42,dengue,9,de 35 a 44 anos,3,libertador general san martin,chaco,15471,74063,4253
general guemes,22,chaco,2023,42,dengue,11,mayores de 65 anos,1,general guemes,chaco,15473,22063,79891
bermejo,22,formosa,2023,42,dengue,11,mayores de 65 anos,1,bermejo,chaco,15474,34007,16718
general guemes,22,chaco,2023,42,dengue,4,de 5 a 9 anos,1,general guemes,chaco,15475,22063,79891
las colonias,82,santa fe,2023,42,dengue,10,de 45 a 65 anos,1,las colonias,santa fe,15476,82070,127385
esteban echeverria,6,buenos aires,2023,42,dengue,10,de 45 a 65 anos,1,esteban echeverria,buenos aires,15477,6260,389731
patino,34,formosa,2023,42,dengue,9,de 35 a 44 anos,4,patino,formosa,15478,34035,78445
quitilipi,22,chaco,2023,42,dengue,10,de 45 a 65 anos,5,quitilipi,chaco,15479,22133,39773
25 de mayo,22,misiones,2023,42,dengue,10,de 45 a 65 anos,3,25 de mayo,chaco,15480,54119,29131
25 de mayo,22,misiones,2023,42,dengue,11,mayores de 65 anos,4,25 de mayo,chaco,15481,54119,29131
comandante fernandez,22,chaco,2023,42,dengue,5,de 10 a 14 anos,3,comandante fernandez,chaco,15482,22021,118660
laishi,34,formosa,2023,42,dengue,11,mayores de 65 anos,3,laishi,formosa,15483,34021,19333
mayor luis j fontana,22,chaco,2023,42,dengue,11,mayores de 65 anos,1,mayor luis j fontana,chaco,15484,22098,61036
maipu,22,buenos aires,2023,42,dengue,10,de 45 a 65 anos,2,maipu,chaco,15485,6511,10435
san fernando,22,chaco,2023,42,dengue,10,de 45 a 65 anos,4,san fernando,chaco,15486,22140,454478
comandante fernandez,22,chaco,2023,42,dengue,10,de 45 a 65 anos,2,comandante fernandez,chaco,15487,22021,118660
formosa,34,formosa,2023,42,dengue,8,de 25 a 34 anos,2,formosa,formosa,15488,34014,278654
sargento cabral,22,chaco,2023,42,dengue,11,mayores de 65 anos,1,sargento cabral,chaco,15489,22154,18369
sargento cabral,22,chaco,2023,42,dengue,10,de 45 a 65 anos,1,sargento cabral,chaco,15490,22154,18369
patino,34,formosa,2023,42,dengue,10,de 45 a 65 anos,8,patino,formosa,15491,34035,78445
laishi,34,formosa,2023,42,dengue,7,de 20 a 24 anos,4,laishi,formosa,15492,34021,19333
formosa,34,formosa,2023,42,dengue,5,de 10 a 14 anos,1,formosa,formosa,15493,34014,278654
pilcomayo,34,formosa,2023,42,dengue,9,de 35 a 44 anos,2,pilcomayo,formosa,15494,34049,99211
quitilipi,22,chaco,2023,42,dengue,9,de 35 a 44 anos,4,quitilipi,chaco,15495,22133,39773
libertador general san martin,22,san luis,2023,42,dengue,6,de 15 a 19 anos,4,libertador general san martin,chaco,15496,74063,4253
pirane,34,formosa,2023,42,dengue,11,mayores de 65 anos,1,pirane,formosa,15497,34056,70514
general guemes,22,chaco,2023,42,dengue,9,de 35 a 44 anos,1,general guemes,chaco,15498,22063,79891
25 de mayo,22,misiones,2023,42,dengue,6,de 15 a 19 anos,3,25 de mayo,chaco,15499,54119,29131
formosa,34,formosa,2023,42,dengue,11,mayores de 65 anos,6,formosa,formosa,15500,34014,278654
iguazu,54,misiones,2023,42,dengue,7,de 20 a 24 anos,1,iguazu,misiones,15501,54063,104465
rosario,82,santa fe,2023,42,dengue,5,de 10 a 14 anos,1,rosario,santa fe,15502,82084,1310461
pilcomayo,34,formosa,2023,42,dengue,6,de 15 a 19 anos,1,pilcomayo,formosa,15503,34049,99211
formosa,34,formosa,2023,42,dengue,9,de 35 a 44 anos,12,formosa,formosa,15504,34014,278654
patino,34,formosa,2023,42,dengue,7,de 20 a 24 anos,1,patino,formosa,15505,34035,78445
pilcomayo,34,formosa,2023,42,dengue,5,de 10 a 14 anos,1,pilcomayo,formosa,15507,34049,99211
escobar,6,buenos aires,2023,42,dengue,9,de 35 a 44 anos,1,escobar,buenos aires,15508,6252,266121
lomas de zamora,6,buenos aires,2023,42,dengue,11,mayores de 65 anos,1,lomas de zamora,buenos aires,15509,6490,655122
pilagas,34,formosa,2023,42,dengue,6,de 15 a 19 anos,1,pilagas,formosa,15510,34042,20899
zarate,6,buenos aires,2023,42,dengue,8,de 25 a 34 anos,1,zarate,buenos aires,15511,6882,131686
libertador general san martin,22,san luis,2023,42,dengue,11,mayores de 65 anos,1,libertador general san martin,chaco,15512,74063,4253
corrientes capital,18,corrientes,2023,42,dengue,11,mayores de 65 anos,4,corrientes capital,corrientes,15513,18021,422722
patino,34,formosa,2023,42,dengue,11,mayores de 65 anos,4,patino,formosa,15514,34035,78445
general guemes,22,chaco,2023,42,dengue,11,mayores de 65 anos,2,general guemes,chaco,15515,22063,79891
libertador general san martin,22,san luis,2023,42,dengue,10,de 45 a 65 anos,1,libertador general san martin,chaco,15517,74063,4253
25 de mayo,22,misiones,2023,42,dengue,7,de 20 a 24 anos,4,25 de mayo,chaco,15518,54119,29131
25 de mayo,22,misiones,2023,43,dengue,7,de 20 a 24 anos,6,25 de mayo,chaco,15519,54119,29131
pilcomayo,34,formosa,2023,43,dengue,8,de 25 a 34 anos,1,pilcomayo,formosa,15520,34049,99211
formosa,34,formosa,2023,43,dengue,8,de 25 a 34 anos,21,formosa,formosa,15521,34014,278654
corrientes capital,18,corrientes,2023,43,dengue,8,de 25 a 34 anos,1,corrientes capital,corrientes,15522,18021,422722
pilagas,34,formosa,2023,43,dengue,9,de 35 a 44 anos,2,pilagas,formosa,15523,34042,20899
pilcomayo,34,formosa,2023,43,dengue,11,mayores de 65 anos,4,pilcomayo,formosa,15524,34049,99211
25 de mayo,22,misiones,2023,43,dengue,11,mayores de 65 anos,2,25 de mayo,chaco,15525,54119,29131
general guemes,22,chaco,2023,43,dengue,10,de 45 a 65 anos,3,general guemes,chaco,15526,22063,79891
patino,34,formosa,2023,43,dengue,9,de 35 a 44 anos,10,patino,formosa,15528,34035,78445
pirane,34,formosa,2023,43,dengue,5,de 10 a 14 anos,1,pirane,formosa,15529,34056,70514
25 de mayo,22,misiones,2023,43,dengue,10,de 45 a 65 anos,6,25 de mayo,chaco,15532,54119,29131
independencia,22,la rioja,2023,43,dengue,6,de 15 a 19 anos,1,independencia,chaco,15533,46105,2614
maipu,22,buenos aires,2023,43,dengue,10,de 45 a 65 anos,1,maipu,chaco,15534,6511,10435
cordoba capital,14,cordoba,2023,43,dengue,9,de 35 a 44 anos,1,cordoba capital,cordoba,15535,14014,1474541
libertad,22,chaco,2023,43,dengue,11,mayores de 65 anos,1,libertad,chaco,15536,22077,15312
pilcomayo,34,formosa,2023,43,dengue,7,de 20 a 24 anos,4,pilcomayo,formosa,15538,34049,99211
montecarlo,54,misiones,2023,43,dengue,11,mayores de 65 anos,1,montecarlo,misiones,15539,54084,41035
san fernando,22,chaco,2023,43,dengue,11,mayores de 65 anos,2,san fernando,chaco,15540,22140,454478
pilagas,34,formosa,2023,43,dengue,11,mayores de 65 anos,3,pilagas,formosa,15541,34042,20899
patino,34,formosa,2023,43,dengue,7,de 20 a 24 anos,7,patino,formosa,15542,34035,78445
25 de mayo,22,misiones,2023,43,dengue,11,mayores de 65 anos,1,25 de mayo,chaco,15543,54119,29131
mayor luis j fontana,22,chaco,2023,43,dengue,11,mayores de 65 anos,1,mayor luis j fontana,chaco,15544,22098,61036
general guemes,22,chaco,2023,43,dengue,11,mayores de 65 anos,2,general guemes,chaco,15545,22063,79891
general guemes,22,chaco,2023,43,dengue,5,de 10 a 14 anos,1,general guemes,chaco,15546,22063,79891
corrientes capital,18,corrientes,2023,43,dengue,10,de 45 a 65 anos,4,corrientes capital,corrientes,15547,18021,422722
sargento cabral,22,chaco,2023,43,dengue,8,de 25 a 34 anos,1,sargento cabral,chaco,15548,22154,18369
pilcomayo,34,formosa,2023,43,dengue,11,mayores de 65 anos,5,pilcomayo,formosa,15549,34049,99211
pirane,34,formosa,2023,43,dengue,10,de 45 a 65 anos,1,pirane,formosa,15550,34056,70514
formosa,34,formosa,2023,43,dengue,11,mayores de 65 anos,12,formosa,formosa,15551,34014,278654
comandante fernandez,22,chaco,2023,43,dengue,5,de 10 a 14 anos,1,comandante fernandez,chaco,15552,22021,118660
misiones capital,54,misiones,2023,43,dengue,10,de 45 a 65 anos,1,misiones capital,misiones,15553,54028,383246
misiones capital,54,misiones,2023,43,dengue,9,de 35 a 44 anos,1,misiones capital,misiones,15554,54028,383246
montecarlo,54,misiones,2023,43,dengue,4,de 5 a 9 anos,1,montecarlo,misiones,15555,54084,41035
san fernando,22,chaco,2023,43,dengue,9,de 35 a 44 anos,8,san fernando,chaco,15556,22140,454478
9 de julio,22,santa fe,2023,43,dengue,11,mayores de 65 anos,1,9 de julio,chaco,15557,82077,34502
patino,34,formosa,2023,43,dengue,10,de 45 a 65 anos,4,patino,formosa,15558,34035,78445
quitilipi,22,chaco,2023,43,dengue,10,de 45 a 65 anos,2,quitilipi,chaco,15559,22133,39773
mayor luis j fontana,22,chaco,2023,43,dengue,9,de 35 a 44 anos,2,mayor luis j fontana,chaco,15560,22098,61036
quitilipi,22,chaco,2023,43,dengue,11,mayores de 65 anos,2,quitilipi,chaco,15561,22133,39773
patino,34,formosa,2023,43,dengue,8,de 25 a 34 anos,8,patino,formosa,15562,34035,78445
formosa,34,formosa,2023,43,dengue,6,de 15 a 19 anos,8,formosa,formosa,15563,34014,278654
patino,34,formosa,2023,43,dengue,6,de 15 a 19 anos,7,patino,formosa,15564,34035,78445
patino,34,formosa,2023,43,dengue,3,de 2 a 4 anos,1,patino,formosa,15565,34035,78445
pirane,34,formosa,2023,43,dengue,9,de 35 a 44 anos,4,pirane,formosa,15566,34056,70514
formosa,34,formosa,2023,43,dengue,11,mayores de 65 anos,44,formosa,formosa,15567,34014,278654
san fernando,22,chaco,2023,43,dengue,8,de 25 a 34 anos,4,san fernando,chaco,15568,22140,454478
25 de mayo,22,misiones,2023,43,dengue,6,de 15 a 19 anos,2,25 de mayo,chaco,15569,54119,29131
mayor luis j fontana,22,chaco,2023,43,dengue,5,de 10 a 14 anos,1,mayor luis j fontana,chaco,15570,22098,61036
san cristobal,82,santa fe,2023,43,dengue,9,de 35 a 44 anos,1,san cristobal,santa fe,15571,82091,79273
25 de mayo,22,misiones,2023,43,dengue,9,de 35 a 44 anos,2,25 de mayo,chaco,15572,54119,29131
quitilipi,22,chaco,2023,43,dengue,9,de 35 a 44 anos,3,quitilipi,chaco,15573,22133,39773
